"sample_id","n_phy","likelihood","error_rate","p_val_perm","p_val_wsrst","abs_diff","mix_index","mix_node","mix_phylotype","mix_prop","failed","reason"
"S0403-01.filtered.vcf.gz",2,-1474.92062447883,0.000922222222222222,0,1.02864233285388e-49,34.9082,1,30,"4.4.1.1.1",0.8994,FALSE,NA
"S0403-01.filtered.vcf.gz",2,-1474.92062447883,0.000922222222222222,0,1.02864233285388e-49,34.9082,2,65,"2.2.M1.1",0.1006,FALSE,NA
"S0410-01.filtered.vcf.gz",1,-2653.03932902919,0.000922222222222222,0,-1,Inf,1,12,"4.3.3",1,FALSE,NA
"S0412-01.filtered.vcf.gz",1,-3035.67717766043,1e-04,0,-1,Inf,1,156,"4.1.1.3",1,FALSE,NA
"S0414-01.filtered.vcf.gz",1,-1620.22102742762,0.00055679012345679,0,-1,Inf,1,43,"3.1.3.1",1,FALSE,NA
"S0415-01.filtered.vcf.gz",1,-2849.68803516567,0.00055679012345679,0,-1,Inf,1,74,"4.8.1",1,FALSE,NA
"S0416-01B.filtered.vcf.gz",1,-2840.92225445113,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE,NA
"S0416-01_K064715.filtered.vcf.gz",1,-4327.98541725953,0.000617695473251029,0,-1,Inf,1,9,"4.3.2.1",1,FALSE,NA
"S0416-01.filtered.vcf.gz",1,-353.980267262322,1e-04,0,-1,Inf,1,112,"2.2.M2.5",1,FALSE,NA
"S0424-01.filtered.vcf.gz",5,-2244.69804592589,0.000678600823045267,0,4.03417806575367e-07,1.55239999999999,1,110,"2.2.M4.8",0.8517,FALSE,NA
"S0424-01.filtered.vcf.gz",5,-2244.69804592589,0.000678600823045267,0,4.03417806575367e-07,1.55239999999999,2,156,"4.1.1.3",0.0299,FALSE,NA
"S0424-01.filtered.vcf.gz",5,-2244.69804592589,0.000678600823045267,0,4.03417806575367e-07,1.55239999999999,3,9,"4.3.2.1",0.0136,FALSE,NA
"S0424-01.filtered.vcf.gz",5,-2244.69804592589,0.000678600823045267,0,4.03417806575367e-07,1.55239999999999,4,128,"4.9",0.0681,FALSE,NA
"S0424-01.filtered.vcf.gz",5,-2244.69804592589,0.000678600823045267,0,4.03417806575367e-07,1.55239999999999,5,40,"2.2.M4.4",0.0367,FALSE,NA
"S0428-01.filtered.vcf.gz",1,-3542.13672215485,0.000617695473251029,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE,NA
"S0435-01.filtered.vcf.gz",5,-1288.21153424619,0.000922222222222222,0,5.91158397880541e-48,27.5688,1,12,"4.3.3",0.5405,FALSE,NA
"S0435-01.filtered.vcf.gz",5,-1288.21153424619,0.000922222222222222,0,5.91158397880541e-48,27.5688,2,40,"2.2.M4.4",0.1191,FALSE,NA
"S0435-01.filtered.vcf.gz",5,-1288.21153424619,0.000922222222222222,0,5.91158397880541e-48,27.5688,3,156,"4.1.1.3",0.0807,FALSE,NA
"S0435-01.filtered.vcf.gz",5,-1288.21153424619,0.000922222222222222,0,5.91158397880541e-48,27.5688,4,9,"4.3.2.1",0.0581,FALSE,NA
"S0435-01.filtered.vcf.gz",5,-1288.21153424619,0.000922222222222222,0,5.91158397880541e-48,27.5688,5,128,"4.9",0.2016,FALSE,NA
"S0437-01.filtered.vcf.gz",3,-2491.74475349114,1e-04,0,5.49524066300489e-11,4.24709999999999,1,9,"4.3.2.1",0.9677,FALSE,NA
"S0437-01.filtered.vcf.gz",3,-2491.74475349114,1e-04,0,5.49524066300489e-11,4.24709999999999,2,40,"2.2.M4.4",0.0105,FALSE,NA
"S0437-01.filtered.vcf.gz",3,-2491.74475349114,1e-04,0,5.49524066300489e-11,4.24709999999999,3,128,"4.9",0.0218,FALSE,NA
"S0438-01.filtered.vcf.gz",3,-2325.48095066341,0.000922222222222222,0,0.00817068190447488,0.972400000000001,1,65,"2.2.M1.1",0.9247,FALSE,NA
"S0438-01.filtered.vcf.gz",3,-2325.48095066341,0.000922222222222222,0,0.00817068190447488,0.972400000000001,2,128,"4.9",0.0414,FALSE,NA
"S0438-01.filtered.vcf.gz",3,-2325.48095066341,0.000922222222222222,0,0.00817068190447488,0.972400000000001,3,147,"2.2.M4",0.0339,FALSE,NA
"S0451-01.filtered.vcf.gz",5,-2383.15919385856,0.0011962962962963,0,1.20179748213608e-08,5.14900000000001,1,128,"4.9",0.3042,FALSE,NA
"S0451-01.filtered.vcf.gz",5,-2383.15919385856,0.0011962962962963,0,1.20179748213608e-08,5.14900000000001,2,65,"2.2.M1.1",0.4068,FALSE,NA
"S0451-01.filtered.vcf.gz",5,-2383.15919385856,0.0011962962962963,0,1.20179748213608e-08,5.14900000000001,3,9,"4.3.2.1",0.1505,FALSE,NA
"S0451-01.filtered.vcf.gz",5,-2383.15919385856,0.0011962962962963,0,1.20179748213608e-08,5.14900000000001,4,57,"4.1.1.1",0.0546,FALSE,NA
"S0451-01.filtered.vcf.gz",5,-2383.15919385856,0.0011962962962963,0,1.20179748213608e-08,5.14900000000001,5,40,"2.2.M4.4",0.0839,FALSE,NA
"S0453-01.filtered.vcf.gz",2,-1254.52666857741,0.000922222222222222,0,1.26988835741665e-27,20.552,1,65,"2.2.M1.1",0.9139,FALSE,NA
"S0453-01.filtered.vcf.gz",2,-1254.52666857741,0.000922222222222222,0,1.26988835741665e-27,20.552,2,128,"4.9",0.0861,FALSE,NA
"S0454-01.filtered.vcf.gz",5,-1775.70624229701,0.0011962962962963,0,0.000945659261930922,8.2063,1,128,"4.9",0.4285,FALSE,NA
"S0454-01.filtered.vcf.gz",5,-1775.70624229701,0.0011962962962963,0,0.000945659261930922,8.2063,2,40,"2.2.M4.4",0.2286,FALSE,NA
"S0454-01.filtered.vcf.gz",5,-1775.70624229701,0.0011962962962963,0,0.000945659261930922,8.2063,3,9,"4.3.2.1",0.2173,FALSE,NA
"S0454-01.filtered.vcf.gz",5,-1775.70624229701,0.0011962962962963,0,0.000945659261930922,8.2063,4,57,"4.1.1.1",0.0616,FALSE,NA
"S0454-01.filtered.vcf.gz",5,-1775.70624229701,0.0011962962962963,0,0.000945659261930922,8.2063,5,32,"2.2.AA1",0.064,FALSE,NA
"S0475-01.filtered.vcf.gz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"median depth too low"
"S0476-01.filtered.vcf.gz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"median depth too low"
"S0477-01.filtered.vcf.gz",1,-2510.93384881892,0.00055679012345679,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE,NA
