covariate,coef_pooled,V_w,V_b,V_t,se_pooled,riv,wald_stat,dof_old,lambda,dof_observed,dof_adj,pval,t_critical,coef_lower,coef_upper,HR_TCC_assoc,HR_TCC_assoc_lower,HR_TCC_assoc_upper,Indel
screen_years,-0.02486746923060844,5.767631783573403e-05,1.6729426784117194e-05,7.496339217932181e-05,0.008658140226360498,0.29972569318350906,-2.872149050542882,545.3225536882396,0.23060688478764305,188.51977866179257,140.09015641190126,0.004235536813597179,1.964323708252091,-0.04187485934661949,-0.007860079114597386,1.0251792437267642,1.0078910506294478,1.042763978419904,Rv0759c_c.-96delG
EMB_AUC,-0.010898766231134597,0.0010419210244659236,0.00025727238706925123,0.0013077691577708165,0.03616309109811849,0.2551519040909685,-0.30137817039931203,701.7670114879878,0.20328368483475295,195.21461840704947,152.72908027594045,0.7632154174191563,1.9633501488566283,-0.08189957652174135,0.06010204405947215,1.0109583741378745,0.9416684370113004,1.0853468100547898,Rv0759c_c.-97_-96delGG
INH_AUC,0.03578884966219984,0.0004730163215773615,0.000124121531796487,0.0006012752377670648,0.024520914293049204,0.2711511428654298,1.459523459626654,637.337546089305,0.2133114888715756,192.75756575073106,147.99705743766984,0.14491378215523465,1.9636931012702288,-0.012362700571899428,0.08394039989629912,0.9648439991124471,0.9194860559263555,1.0124394346420196,Rv0759c_c.-97_-96delGG
Indel_Change,0.8855086670811758,44.90882798418204,7.947095481814445,53.12082664872363,7.288403573398199,0.18285934042709948,0.12149555909790404,1213.4724122025339,0.15459094262304574,207.14550887473084,176.94086256530457,0.9033186471501262,1.9619208472684688,-13.413762246874754,15.184779581037105,0.4125042925494024,2.542927737819497e-07,669149.1419162037,Rv0759c_c.-97_-96delGG
Indel_Sample1,-0.018958048552081292,0.29911985129178237,0.052848644499017855,0.35373011727410086,0.5947521477675393,0.1825698486625944,-0.03187554449906939,1216.7279665544645,0.15438398743978496,207.19621786155412,177.04694926567083,0.9745765292008631,1.9619156062401217,-1.1858115691020474,1.1478954719978849,1.019138893368385,0.31730384201702627,3.273342287233961,Rv0759c_c.-97_-96delGG
Lineage_3,0.06211804327389905,0.1512098786398018,0.015528642092420235,0.1672561421353027,0.4089696102833348,0.10611914803347498,0.15188914215621932,3150.752645313931,0.09593826146318861,221.51682342324366,206.9658797592132,0.8792840968133026,1.9607171910187031,-0.7397557022128549,0.863991788760653,0.9397719464860578,0.4214762756042868,2.095423544625274,Rv0759c_c.-97_-96delGG
Lineage_4,0.2533208676603072,0.03459402973695942,0.01483094373706168,0.04991933826525649,0.22342635982635642,0.443004432985264,1.1338002725246221,307.69269401266723,0.30700143593376467,169.80128016176522,109.41837209591068,0.257760931269355,1.967703756839764,-0.18631601994704722,0.6929577552676616,0.7762187783579537,0.5000947216171937,1.2048029419848993,Rv0759c_c.-97_-96delGG
PZA_AUC,-0.0028830978358712527,3.764530323576191e-06,9.76620577918327e-07,4.773704920758462e-06,0.00218488098549062,0.26807450344126477,-1.3195674524229735,648.8981237941829,0.2114028022121506,193.22523979077002,148.88970071575878,0.18744484921219445,1.9636265424948267,-0.007173388131172888,0.0014071924594303824,1.0028872579594905,0.9985937971716238,1.0071991785110663,Rv0759c_c.-97_-96delGG
RIF_AUC,1.1470384174703923,0.22817180646105542,0.03104606423922971,0.26025273950825945,0.5101497226386186,0.14059989945637583,2.2484348546493966,1908.5108601629872,0.1232683779153299,214.8202889696742,193.08662930388692,0.02466216306834368,1.9612077557350547,0.1465288248454466,2.147548010095338,0.3175759052812904,0.11677012620498793,0.8637008359328386,Rv0759c_c.-97_-96delGG
diabetes,0.5976243597079549,0.16086454652169355,0.028445802883374133,0.1902585428345135,0.4361863625040488,0.18272513706962762,1.3701124360631691,1214.9798058927652,0.15449501438885074,207.16901359438626,176.99003400689958,0.1709049219242027,1.961918417061324,-0.2581376981597253,1.453386417575635,0.5501169650115566,0.23377727863589892,1.2945170589690256,Rv0759c_c.-97_-96delGG
inh_resistant,0.21971026283531464,0.13163779274343138,0.027072035023309318,0.15961222893418434,0.39951499212693425,0.21251067499495782,0.5499424731613278,944.0774799778189,0.1752649930243637,202.0798703491983,166.45101538552555,0.5824889075069931,1.9624799473076913,-0.5643298978625839,1.0037504235332133,0.8027513511716337,0.36650232146314493,1.7582691679421862,Rv0759c_c.-97_-96delGG
screen_years,-0.024922255768120585,5.825363051530765e-05,1.5464600402854417e-05,7.42337175982572e-05,0.008615899117228404,0.27431916159715375,-2.8925890878046485,625.8094766678817,0.2152672343507249,192.27836117044797,147.0864313257466,0.003953606771905427,1.9637619262585109,-0.04184183041501804,-0.008002681121223133,1.0252354112864561,1.0080347881641145,1.0427295376085592,Rv0759c_c.-97_-96delGG
EMB_AUC,-0.012691606273592481,0.001025921684833287,0.0002906781734211967,0.0013262891307018571,0.03641825271346577,0.2927781431166258,-0.3484957494652048,565.4167834564656,0.226472070769078,189.53290733187745,141.9499711442192,0.7275976264064694,1.9641684425499228,-0.08422318898619004,0.05883997643900508,1.0127724865130194,0.9428576365221188,1.087871667690207,espR_c.-145_-144insG
INH_AUC,0.036862337903587505,0.0004490767555856376,0.00013343068681006886,0.0005869551319560421,0.02422715691029474,0.30702630375646667,1.5215296635951434,525.5517481574923,0.23490445668465573,187.46677040529892,138.17802250989885,0.12872838690892777,1.9644880890582508,-0.010731623278431801,0.08445629908560681,0.9638088061577695,0.919011816155998,1.0107894136908289,espR_c.-145_-144insG
Indel_Change,-2.247459297297723,1.072759628511497,0.16932788480433889,1.2477317761426472,1.1170191476168378,0.16310470955542208,-2.0120150152239384,1474.6964131473737,0.14023218048679917,210.66375020840252,184.3315651854082,0.04439992133653354,1.9615739337724474,-4.43857494078763,-0.05634365380781636,9.463660916837782,1.057961193664973,84.65421840155358,espR_c.-145_-144insG
Indel_Sample1,0.4710438106588994,0.22990551783543697,0.05454412425958975,0.2862677795703464,0.5350399794130775,0.24515401920563168,0.8803899311891049,748.1111230737893,0.19688650193012433,196.7820817510732,155.80053219546662,0.3789308370457545,1.9631400483103891,-0.579314600374079,1.5214022216918779,0.6243502246174972,0.21840541931805643,1.7848147000979284,espR_c.-145_-144insG
Lineage_3,0.12423442703047538,0.15133173852169257,0.01641049650937094,0.16828925158137586,0.41023072968925167,0.11205523193835866,0.30284037259856794,2856.185667755958,0.10076408861729082,220.33437995063693,204.55446035465658,0.7620335679812302,1.9607949038237829,-0.6801438971361211,0.9286127511970719,0.8831727770415,0.39510143436088985,1.974161788020086,espR_c.-145_-144insG
Lineage_4,0.27035395084451824,0.035325010406503404,0.013089396280589216,0.04885071989644559,0.2210219896219505,0.3828932910222747,1.2231993355364692,378.28561231982667,0.2768784066767935,177.18214528242535,120.66489081135286,0.2220158494344005,1.9662548672293143,-0.16423161201434888,0.7049395137033854,0.7631093433330531,0.494138461957813,1.1784872352881535,espR_c.-145_-144insG
PZA_AUC,-0.004053452013932642,4.430529740345749e-06,1.3410091234273693e-06,5.816239167887363e-06,0.0024116880328697915,0.3127638248137518,-1.6807530487719142,510.9026649247458,0.23824835732209879,186.64743449551005,136.7051223480249,0.09342210545616761,1.9646181109131386,-0.008791498001181116,0.0006845939733158305,1.0040616783618272,0.9993156403076728,1.0088302567188678,espR_c.-145_-144insG
RIF_AUC,1.2833910309306693,0.2588764967787418,0.050168822841951725,0.3107176137154253,0.5574204999059734,0.2002542431690558,2.302375013382453,1041.792061300969,0.1668431870237096,204.14341494270258,170.69502643536865,0.02151046094899104,1.9622436936560694,0.1895961702755593,2.3771858915857793,0.27709606415013255,0.09281139167680624,0.8272931520612293,espR_c.-145_-144insG
diabetes,0.5300610403014833,0.14619212799615028,0.030225520600133192,0.17742516594962124,0.4212186676176891,0.21364377399509116,1.2583987393041725,935.8365009888007,0.17603499360592054,201.89120172670292,166.06535584339792,0.20856144106824,1.962502131069786,-0.29658149254460753,1.356703573147574,0.5885690421500762,0.2575082364573977,1.3452521835540163,espR_c.-145_-144insG
inh_resistant,0.14230004632418472,0.14006748585697956,0.0292192465196675,0.170260707260636,0.4126265954354324,0.2155619572874049,0.344863971198996,922.1635686620706,0.17733522836503007,201.57261300508688,165.41508868882053,0.7302752757414734,1.962539812792108,-0.6674960750347138,0.9520961676830831,0.8673609689682301,0.38593119848040863,1.9493501780932012,espR_c.-145_-144insG
screen_years,-0.02468715482349994,5.773966318989485e-05,1.5843081698248417e-05,7.411084761141821e-05,0.00860876574262642,0.2835344634360203,-2.8676764546235893,594.2940153913885,0.2209013248284731,190.8978737852282,144.4862911924235,0.004281657571434785,1.963963735073033,-0.0415944585457573,-0.007779851101242585,1.0249944058042226,1.0078101927763536,1.0424716275548687,espR_c.-145_-144insG
EMB_AUC,-0.011873106894384162,0.001123950310318697,0.0002689787418945219,0.0014018950102763698,0.03744188844431287,0.2472926938192323,-0.31710758692214397,737.7550378232262,0.19826356319142513,196.44466869258426,155.13604100989497,0.751251684602045,1.9631847036161807,-0.08537844956276262,0.06163223577399431,1.0119438720180145,0.9402286056611054,1.0891291691713447,bioF2
INH_AUC,0.03639357527859844,0.0005046673542459193,0.00012718237215473364,0.0006360891388058108,0.025220807655699902,0.2604126925472793,1.4429980108259337,679.3588507601506,0.20660906867018944,194.39981955815549,151.14841487626978,0.1494819412666718,1.9634620348282674,-0.013126523041074437,0.08591367359827132,0.9642607096131817,0.9176734472475473,1.0132130540472077,bioF2
Indel_Change,-0.047454304813382614,0.32607911770182013,0.024475518179611667,0.35137048648741886,0.5927651191554871,0.07756206212728461,-0.08005583203173425,5597.36836857515,0.07197920644511588,227.38736691999193,218.51059732092963,0.9361957128304497,1.9603878936720276,-1.2095038681968564,1.1145952585700911,1.0485982841322254,0.32804802666090654,3.351821294817994,bioF2
Indel_Sample1,0.010399131439686722,0.15824968665717745,0.04255356971458796,0.202221708695585,0.44969068113046884,0.2778648284698717,0.02312507658274026,613.3391335699504,0.21744461720774477,191.74485011328954,146.07745603998566,0.9815580240602035,1.963839295534613,-0.8727210990000535,0.8935193618794269,0.9896547525835643,0.40921304674191133,2.3934147190789568,bioF2
Lineage_3,0.05208051996934214,0.15980373559301883,0.01475786024242877,0.17505352451019524,0.4183939824019882,0.09542823802325805,0.12447722041877687,3821.30807146775,0.08711500645214508,223.6787326590696,211.3097985026162,0.9009439827784452,1.9605849787080287,-0.7682164371098272,0.8723774770485115,0.9492524299890237,0.4179566846573434,2.1559176080143465,bioF2
Lineage_4,0.25133401041362496,0.037552429810907104,0.01747184837558372,0.05560667313234361,0.23581067221892993,0.4807743044151208,1.0658296677102168,275.10167879631524,0.32467763857167825,165.47018628661309,103.32281665243852,0.28743516210916253,1.9686246547558732,-0.21288869277111633,0.7155567135983663,0.7777625473792298,0.4889198476890783,1.2372469290518877,bioF2
PZA_AUC,-0.002901635893094766,3.735597050922335e-06,9.77515311590392e-07,4.745696206232407e-06,0.0021784618900114842,0.27039831693321265,-1.3319654139460155,640.1324587437074,0.21284530475919067,192.87179204668405,148.21472321179783,0.1833455857760603,1.963676789105266,-0.007179430942460706,0.001376159156271174,1.0029058497131944,0.998624787316525,1.0072052648440206,bioF2
RIF_AUC,1.1527162171498246,0.22973636791916877,0.03039913648026271,0.2611488089487735,0.5110272095972713,0.13673255703536266,2.255684620116908,2004.3369103046105,0.12028559944826937,215.55114128078725,194.62112434850658,0.02419780702412297,1.9611482565305518,0.15051609600846305,2.1549163382911862,0.3157778821459775,0.11591288767749325,0.8602638830812308,bioF2
diabetes,0.5985580027835694,0.15330392198956833,0.029296048787262115,0.18357650573640583,0.42845828937763103,0.1974677709086754,1.3970041369791713,1066.4321206334462,0.16490445564044764,204.61845066115495,171.67821106995837,0.16270294178273015,1.9621909618669935,-0.2421589801702111,1.43927498573735,0.549603591807356,0.23709959697146216,1.2739967169320154,bioF2
inh_resistant,0.21988550459471928,0.13406188796649252,0.02545170066617192,0.16036197865487017,0.4004522176925359,0.19617872825236587,0.5490929875772237,1078.1677032359278,0.16400452843613575,204.83895442446428,172.13530709794028,0.5830553343526279,1.9621666950174337,-0.5658684999074457,1.0056395090968844,0.8026106879378863,0.3658106207652212,1.7609765267191815,bioF2
screen_years,-0.025053569760066657,5.786862342959006e-05,1.653428858428503e-05,7.495405496668459e-05,0.008657600993732882,0.29524516956728253,-2.8938235636179805,558.1312745452984,0.22794539327710323,189.17190795767107,141.28503741004914,0.0039545246693627085,1.964223442133799,-0.04205903258459766,-0.008048106935535655,1.0253700478806376,1.0080805800052803,1.0429560453245057,bioF2
EMB_AUC,-0.01317982879807442,0.0010554781360239435,0.0002778718816863385,0.0013426124137664935,0.036641675913725524,0.27204190019909247,-0.35969503221159754,634.0583589093521,0.2138623736816484,192.62258575102777,147.74014255324118,0.7191949740912271,1.9637124235304189,-0.08513354300883254,0.058773885412683705,1.013267065575606,0.9429199530102491,1.088862466959631,PE_PGRS25
INH_AUC,0.03789069510635624,0.00047453730695632063,0.00012818812862831235,0.0006069983732055767,0.02463733697471333,0.27913730766261685,1.5379379331964964,608.9709264478865,0.21822309926421254,191.5541033258856,145.717966870098,0.1245831953767325,1.9638671478800669,-0.010493761589534148,0.08627515180224662,0.9628181758780578,0.917341788245362,1.0105490142058158,PE_PGRS25
Indel_Change,-0.5117907473340413,0.13774889714782243,0.03587807880723052,0.17482291191529395,0.4181182989481493,0.2691420079224759,-1.2240333623798376,644.8451832711327,0.21206610942068518,193.06271360530604,148.5790519479904,0.22138666690877243,1.9636496046885437,-1.332828579776621,0.3092470851085384,1.6682759824161117,0.7339993873004227,3.791753510507107,PE_PGRS25
Indel_Sample1,-0.3765325458969979,0.12705588878454643,0.03841217065005725,0.16674846512293892,0.40834846041455686,0.3124024924629879,-0.9220863610327824,511.8033338876147,0.23803863087512245,186.698822508454,136.79711496629616,0.35691799004628966,1.9646099015416159,-1.1787779745067108,0.425712882712715,1.457222965280978,0.6533038900359427,3.2503997036133647,PE_PGRS25
Lineage_3,-0.004407470426892176,0.15575457166410384,0.021541728241306176,0.17801435751345354,0.4219174771367661,0.14291577840395323,-0.010446285507778288,1854.667648365037,0.12504489053736814,214.38500074097192,192.17148743933348,0.9916663451572234,1.9612438870664828,-0.8318905433078871,0.8230756024541028,1.0044171976101812,0.43907914278886867,2.2976584595825305,PE_PGRS25
Lineage_4,0.2620507499690341,0.03430004464742866,0.013631154163969506,0.04838557061686381,0.21996720350284907,0.41065619926215147,1.1913173682077562,342.2028283857737,0.29111005181627286,173.69505066376956,115.21454153534931,0.23435463262843653,1.9669205054291397,-0.1706072531226242,0.6947087530606924,0.7694719720378951,0.49921982305959345,1.1860248499811836,PE_PGRS25
PZA_AUC,-0.0031428999606076514,3.9783983694333575e-06,1.0095609766121509e-06,5.021611378599247e-06,0.0022408952181213753,0.26221934363864974,-1.4025198211822059,671.9519350724186,0.20774467208111355,194.12156946799723,150.61119357592423,0.1612219037422358,1.963500662119563,-0.007542899205129534,0.0012570992839142313,1.0031478440489237,0.9987436905343959,1.0075714185303755,PE_PGRS25
RIF_AUC,1.2288790947165231,0.24143895014714578,0.04031772852573329,0.2831006029570702,0.5320719903895245,0.1725556410203638,2.309610573217495,1339.0802226138878,0.14716200663211598,208.9657764869724,180.75815489939302,0.021061241705176897,1.961737127332587,0.18509371675564568,2.2726644726774006,0.292620393666515,0.10303727400453302,0.8310263991046497,PE_PGRS25
diabetes,0.6381036659847612,0.15222788053941,0.028610797797125265,0.18179237159643946,0.4263711664693562,0.19421206517669112,1.4965919747076106,1096.499642017243,0.16262778683948081,205.17628915744308,172.83543639662702,0.13478723142616073,1.962129828800523,-0.1984919178852359,1.4746992498547584,0.5282932952959053,0.22884754262823906,1.2195621707329938,PE_PGRS25
inh_resistant,0.18004004049136288,0.1310579609390053,0.02618708900841664,0.15811795291436917,0.3976404819863908,0.2064734700699155,0.4527709039884041,990.1592229697188,0.1711380110645535,203.09107997691885,168.5249988585336,0.6508129053569921,1.9623627142938025,-0.6002748150525468,0.9603548960352726,0.835236767451147,0.3827570229180015,1.8226196148769127,PE_PGRS25
screen_years,-0.02614759437665477,5.932697755511709e-05,1.6865520060454426e-05,7.675468161758666e-05,0.008760974923921805,0.29375681655581654,-2.9845530438922814,562.5063037519114,0.22705721260494938,189.38953353868487,141.6855915362263,0.002963308797332773,1.9641902430193345,-0.04335581584155904,-0.008939372911750502,1.0264924418054744,1.0089794484334436,1.044309410582876,PE_PGRS25
EMB_AUC,-0.007833325031420384,0.0010183388087612786,0.0002650277765860515,0.001292200844566865,0.03594719522531438,0.2689301767244992,-0.2179119951451477,645.6458658349204,0.21193457422432102,193.09494288525997,148.64061732936466,0.8275665329164853,1.9636450256224351,-0.07842085612068751,0.06275420605784675,1.0078640857891572,0.9391742886722907,1.081577751515786,Rv2264c
INH_AUC,0.03482176797152011,0.00046461205328851904,0.00012249900594544542,0.000591194359432146,0.024314488673055537,0.2724473143726659,1.4321406647596242,632.575772165885,0.2141128448268887,192.5612143091364,147.6234380804718,0.15259750000105288,1.9637212253991403,-0.012925109520486026,0.08256864546352624,0.965777533407556,0.9207482304983067,1.013008999789219,Rv2264c
Indel_Change,0.3543750524685309,0.12702004096039377,0.020786913280259417,0.14849985134999516,0.3853567844867859,0.16910567991628217,0.919602474212265,1386.082719082698,0.14464533260020734,209.5824220249668,182.05484716589584,0.3579405393672771,1.9616769478731846,-0.4015704683657318,1.1103205733027937,0.701611776774511,0.3294533302026954,1.4941694017960754,Rv2264c
Indel_Sample1,0.3110370529508592,0.10990821974902315,0.021790823476745262,0.13242540400832659,0.36390301456339513,0.2048726138110664,0.8547251341790514,1003.026593334726,0.1700367420278938,203.36091732135736,169.08033804771003,0.3929074338246845,1.9623319055602364,-0.40306144305644237,1.0251355489581608,0.7326867271610691,0.35874783421490214,1.4963988321569057,Rv2264c
Lineage_3,0.13017911800996587,0.15806212964582417,0.014548800732762737,0.17309589040301232,0.4160479424333358,0.0951129836784743,0.31289451222517395,3844.467931670967,0.08685221077280142,223.7431239076051,211.43771870320026,0.7543777789340368,1.960581236554347,-0.6855166714318754,0.9458749074518071,0.8779381622996563,0.3883396609653564,1.9847970586008683,Rv2264c
Lineage_4,0.4843512500520172,0.10453284112732494,0.0204841047182344,0.12569974933616715,0.35454160452077715,0.2024905090167799,1.3661337453095235,1022.7087419362733,0.1683926047635477,203.7637704104165,169.91085180531329,0.17219730076436468,1.9622862815973028,-0.21136087675460014,1.1800633768586346,0.6160967598829215,0.3072592648570524,1.2353580866465512,Rv2264c
PZA_AUC,-0.002681478257627031,3.7247503486978342e-06,1.016225614248014e-06,4.774850150087449e-06,0.002185143050257225,0.2819248816921992,-1.227140830579206,599.5927023650728,0.21992309043884498,191.13756468831247,144.93524999619976,0.220251263596415,1.9639283184910534,-0.006972942573981115,0.0016099860587270526,1.0026850766360558,0.9983913092735788,1.0069973101430114,Rv2264c
RIF_AUC,1.1001953094505414,0.2299156664371051,0.03276441187116523,0.2637722253706425,0.5135876024308244,0.14725642431503938,2.142176532773156,1760.2343553176152,0.12835528413184322,213.57387486087927,190.4643349746434,0.03231612617825076,1.9613125978807646,0.09288947468758812,2.1075011442134945,0.3328060771780218,0.12154130146475468,0.9112942158081326,Rv2264c
diabetes,0.5795642091707413,0.1480475485068178,0.027189494994658617,0.17614336000129838,0.4196943649863533,0.18977559424556575,1.3809196823254613,1139.8491769045415,0.1595053682084495,205.94135666009288,174.42691119088445,0.167574337699896,1.96204737368507,-0.24389601740115652,1.4030244357426391,0.5601424183127625,0.24585227397097034,1.2762116197888727,Rv2264c
inh_resistant,0.26769681034259407,0.13255935970604343,0.02813295590305317,0.16163008080586505,0.40203243750456885,0.21930342123172059,0.6658587351911172,896.4596959463493,0.17985959639987215,200.95408225171772,164.15616338474533,0.5056726928903457,1.9626137666979173,-0.5213375861629929,1.056731206848181,0.7651397283911964,0.3475901556703717,1.684279011968739,Rv2264c
screen_years,-0.02564271801933226,5.805519136181303e-05,1.730689202626427e-05,7.593897978895277e-05,0.008714297435189642,0.30804804889340465,-2.9426030279599034,522.8877503320655,0.2355020896625397,187.32033598252588,137.9138184438569,0.0033991222530803306,1.9645111908827322,-0.042762052851443,-0.008523383187221518,1.0259743208451537,1.008559810639191,1.0436895223561975,Rv2264c
EMB_AUC,-0.015645209853906578,0.0010275185396907615,0.00027270720862731336,0.0013093159886056521,0.03618447165022107,0.27425047629768246,-0.4323735884592084,626.0554868021069,0.2152249352847122,192.2887254567987,147.10608301378954,0.6656187993573162,1.9637604310083534,-0.08670284349755425,0.055412423789741094,1.0157682369069188,0.9460948754461963,1.0905725608358048,espK
INH_AUC,0.04035826987558342,0.00048804878085909276,0.0001388998832210364,0.000631578660187497,0.02513122878387559,0.294089207795488,1.605901176685703,561.5239102602874,0.22725574560387218,189.34088818915683,141.595978567225,0.10885780824238321,1.9641976525982483,-0.00900443070861455,0.08972097045978139,0.9604452788943039,0.9141862346511467,1.0090450925487475,espK
Indel_Change,0.970785689978745,0.6993080518990581,0.15751494694225748,0.8620734970727242,0.9284791311993631,0.23275213939215522,1.045565438530355,813.508630160707,0.18880692391815315,198.76177227387845,159.73441157812198,0.29607228145866316,1.9628843526155197,-0.8517114683825371,2.793282848340027,0.3787853133342482,0.061219907994052046,2.3436545120529177,espK
Indel_Sample1,-0.6435292388101193,0.39977548559103854,0.044720736675042956,0.44598691348858294,0.6678225164582151,0.11559345073203828,-0.9636231527847626,2701.1173509676028,0.10361610733389238,219.63556691662035,203.11935222437248,0.33532115355639414,1.9608426270460015,-1.9530240963825174,0.6659656187622789,1.9031858379675284,0.5137771752215387,7.049975180929985,espK
Lineage_3,0.20471197783097442,0.15994128489647622,0.012013445704745012,0.1723551787913794,0.41515681229070467,0.07761531929006454,0.49309555274171735,5590.2420723153855,0.0720250704501841,227.37612913801408,218.48934724351454,0.621964441389626,1.9603884341754696,-0.6091566353528794,1.0185805910148282,0.8148819866919775,0.36110713529235045,1.8388798983367276,espK
Lineage_4,0.27872538806370023,0.03409572361354653,0.01367700838076787,0.04822863227367332,0.21961018253640543,0.41450678156341203,1.2691824433846326,337.71067221537567,0.29303979801727786,173.2222165306145,114.49447173144085,0.20524999515246437,1.967013366213408,-0.1532507763419756,0.710701552469376,0.7567476866313547,0.4912994042195985,1.1656172515241625,espK
PZA_AUC,-0.002559111921203614,4.246659654474554e-06,1.083106644917356e-06,5.365869854222489e-06,0.002316434729109044,0.2635507176961221,-1.1047632333624653,666.5840980891605,0.20857945312766207,193.9170280768477,150.21712736236287,0.269660802514965,1.9635291929914924,-0.0071074991354685615,0.001989275293061334,1.0025623892431978,0.998012702003688,1.007132817354979,espK
RIF_AUC,1.053249996603385,0.23990830873901547,0.03161558886006829,0.272577750561086,0.5220897916652709,0.13617469938321333,2.0173732821779793,2018.8096668271662,0.11985366287168468,215.65697610852834,194.84309128670296,0.043788680860619204,1.9611397615323147,0.029358947078499842,2.07714104612827,0.3488022987195366,0.12528789296522114,0.9710678399372993,espK
diabetes,0.6387576238590774,0.1467917174117652,0.02694356904801646,0.17463340542804887,0.41789161923643414,0.18966797655337056,1.5285246089074642,1140.936617489957,0.15942933683300814,205.959986171829,174.46572314631186,0.12665951568014217,1.9620453859096514,-0.1811646994740811,1.4586799471922358,0.5279479266760707,0.23254304130577447,1.1986125738979077,espK
inh_resistant,0.27467957028994333,0.13317637557368717,0.026479247755358544,0.160538264920891,0.4006722662237692,0.20545602948973754,0.6855467509112274,998.3043490851423,0.17043842700484552,203.26249486156473,168.87768970029637,0.4931581282607168,1.9623431198121073,-0.5115768946337953,1.0609360352136818,0.7598155516989553,0.3461316672199533,1.6679192552374114,espK
screen_years,-0.02477844550112077,5.6550464823557695e-05,1.5707713848789864e-05,7.278176913397388e-05,0.00853122319096001,0.2870233580052659,-2.9044422993618197,583.0910474697315,0.223013324676654,190.38038313442752,143.52061708708865,0.0038184881420077776,1.9640407395262953,-0.04153411540615774,-0.008022775596083793,1.0250879825093615,1.0080550442973415,1.0424087234418535,espK
