covariate,coef_pooled,V_w,V_b,V_t,se_pooled,riv,wald_stat,dof_old,lambda,dof_observed,dof_adj,pval,t_critical,coef_lower,coef_upper,HR_TCC_assoc,HR_TCC_assoc_lower,HR_TCC_assoc_upper,Indel
Indel_Sample1,0.12446595816941249,0.10047063395020864,0.027123172004938075,0.12849791168864466,0.35846605374657814,0.2789598973997298,0.34721825642493104,609.5766218863367,0.21811465548441886,197.05336095048324,148.91477462454364,0.7285471992439221,1.9638632619907272,-0.5795123554542858,0.8284442717931109,0.8829683187127014,0.4367281884525291,1.7851676911738394,esx
Lineage_3,0.0039212813628887394,0.1514735442251949,0.011767072208646845,0.16363285217412998,0.4045155771711764,0.08027347621085498,0.009693770979873525,5251.958471311868,0.07430847649099057,233.2958753995274,223.373461225413,0.9922659791129737,1.9604157795712283,-0.7890974392058484,0.7969400019316258,0.9960863968214889,0.45070601569255325,2.2014086242186583,esx
Lineage_4,0.24216899706659392,0.032274947870471436,0.01303232048316532,0.04574167903640893,0.2138730442024168,0.41725028402782643,1.1323025674867042,334.5783394155108,0.2944083262710668,177.8255747370545,116.11266787360593,0.2583180787484801,1.9670795978698137,-0.178536304718289,0.6628742988514769,0.7849235165706859,0.5153678822584171,1.1954662835523049,esx
PZA_AUC,-0.003085509749831636,3.812060306691288e-06,1.0338383240099953e-06,4.880359908168283e-06,0.002209153663321835,0.2802420516805086,-1.396693132333788,605.2231988862465,0.21889770868926625,196.85601326146391,148.54122169189878,0.16301781632797316,1.963891365026922,-0.007424047553246981,0.0012530280535837084,1.0030902748346846,0.9987477566582782,1.007451674118945,esx
RIF_AUC,1.1358812391518682,0.20357019542026578,0.02717930407940791,0.2316554763023206,0.48130601108060206,0.13796361900657145,2.3599980324402132,1972.9932401395904,0.12123728448103817,221.46872017184108,199.11773168280277,0.018371895437190717,1.9611670816442826,0.1919597340230732,2.0798027442806633,0.32113899634552995,0.12495485782812232,0.8253401009480708,esx
diabetes,0.5952284861691814,0.13913984472971605,0.027633407871311532,0.16769436619673794,0.40950502585040144,0.20522174307790889,1.4535315773795354,1000.1961303258439,0.17027716621989517,209.10952507368634,172.95093003090022,0.14638990066907384,1.9623386145349806,-0.20835903890320673,1.3988160112415695,0.5514365558464125,0.24688910488644605,1.231655302341563,esx
inh_resistant,0.20912554648547657,0.13206218483290197,0.028138288544886564,0.16113841632928474,0.4014204981428885,0.22017075920084836,0.5209637959520365,890.6763981838498,0.18044257948375136,206.5476036063713,167.66592357938694,0.6025214831432562,1.9626309951373269,-0.5787147652532222,0.9969658582241753,0.8112933742175498,0.3689973346183598,1.7837444265825004,esx
screen_years,-0.026051229373357035,5.1399177211011606e-05,1.6499483652686635e-05,6.844864365212114e-05,0.008273369546449688,0.33170699155582783,-3.1488052391587265,467.418725216568,0.24908406553328663,189.2483465969223,134.70786752164264,0.001744352172343935,1.9650521876775155,-0.04230883230007253,-0.00979362644664154,1.0263935286238957,1.0098417409496774,1.0432166079907654,esx
INH_AUC,0.03043230834612127,0.00021449738858242287,4.450721121289426e-05,0.00026048817350241357,0.01613964601539989,0.21441186405082174,1.885562317604972,930.3200387872761,0.1765561342060875,207.52707855047362,169.6771005741172,0.05966533526957662,1.9625172006237537,-0.0012420245710796432,0.06210664126332218,0.9700260925153611,0.9397826618368196,1.0012427962030261,lipid_metabolism
Indel_Sample1,0.07817114083746173,0.02238040901418253,0.0033224788743243805,0.025813637184317725,0.16066622913455622,0.15340328087657143,0.48654369532749936,1639.4231621338342,0.13300055879846892,218.50410041487615,192.80662406016737,0.6266467667109205,1.9614120510781674,-0.236961537188343,0.3933038188632665,0.9248061409019133,0.6748236922707831,1.2673923693637907,lipid_metabolism
Lineage_3,0.12502070800026896,0.18687451346944794,0.019564034376083228,0.20709068232473396,0.4550721726547713,0.10818044943614603,0.27472720924887817,3043.1362907288785,0.09761988626598617,227.42085590098085,211.60696139312012,0.7835444741250978,1.960743837552287,-0.7672592501741042,1.0173006661746422,0.8824786280277147,0.3615696211952399,2.1538549791636377,lipid_metabolism
Lineage_4,0.49051408110672173,0.25055632671279565,0.050241459222191635,0.30247250124239367,0.5499750005612924,0.20720360651322847,0.8918843231167122,984.3837270199089,0.17163932032285387,208.76623043847766,172.2382662047685,0.37267289311654683,1.9623768049464836,-0.5887441032951879,1.5697722655086312,0.6123115354680797,0.20809256681613933,1.8017242143903374,lipid_metabolism
PZA_AUC,-0.002992863498569623,3.7705719266015365e-06,9.274383633385063e-07,4.728924902051326e-06,0.0021746091377650664,0.2541664750348803,-1.3762765209593066,706.1091531954139,0.2026576854781671,200.94887825517168,156.43083170038338,0.1691723278562181,1.963329290889079,-0.007262337314978822,0.001276610317839576,1.002997346585837,0.9987242042024671,1.0072887720405015,lipid_metabolism
RIF_AUC,1.1167610170658253,0.2035917927828096,0.026937061549940834,0.23142675638441512,0.48106834897383877,0.13671947783916658,2.3214186080792367,2004.6742841091777,0.1202754773755279,221.71111801707028,199.63236210830695,0.02036406707169663,1.9611480571068574,0.1733147591401778,2.060207274991473,0.32733832266129625,0.12742755461200594,0.8408729007549787,lipid_metabolism
diabetes,0.571428022275796,0.14175214556914584,0.026821797023925325,0.16946800249386867,0.4116649153059666,0.19552336801281933,1.3880901700138493,1084.2184601187043,0.16354625366948308,210.80587217831746,176.49059744827576,0.16539474198632137,1.9621543887339368,-0.2363220979795907,1.3791781425311829,0.5647184321243683,0.2517853997601928,1.2665822080420086,lipid_metabolism
inh_resistant,0.22089559599780645,0.1303861322816962,0.02483083156854919,0.15604465823586372,0.39502488305911027,0.196788765071525,0.5591941304739335,1072.5866922999062,0.16443065878861596,210.58298144070565,176.02387910220946,0.576145975167578,1.962178169144331,-0.5542136058095719,0.9960047978051849,0.8018003870898293,0.3693521338157983,1.7405716709843524,lipid_metabolism
screen_years,-0.02665941058782849,5.299786388969041e-05,1.799724553791719e-05,7.159501761220483e-05,0.00846138390644254,0.35090383569463274,-3.1507151646351703,429.80418169445556,0.25975485924517977,186.55905745793663,130.09189700973127,0.001742546333288609,1.9654987190259103,-0.04329024981712776,-0.010028571358529224,1.0270179517486198,1.0100790260018915,1.0442409416111915,lipid_metabolism
INH_AUC,0.02981633147640495,0.00021251827445983962,4.641519927648107e-05,0.0002604806470455367,0.016139412846988478,0.22568587434470602,1.8474235561777892,855.3573763588317,0.18413027274656768,205.61821881013546,165.76918543070173,0.06503091874604518,1.9627412734026313,-0.001861160246864002,0.061493823199673905,0.9706237902164527,0.9403587541297492,1.0018628932805806,other_metabolism
Indel_Sample1,-0.061266827870972575,0.011151065941459025,0.002945951822049319,0.014195216157576653,0.11914367863036902,0.27299185854507896,-0.5142264245595991,630.594036982102,0.21444902158061355,197.97718627324383,150.67290489755368,0.6072738519545133,1.9637330553855663,-0.29523320793766317,0.172699552195718,1.0631825630825595,0.8413903707621812,1.3434396229408425,other_metabolism
Lineage_3,0.10970750407342097,0.1709371309008163,0.020208921898546766,0.1918196835293146,0.4379722405921574,0.12216510548907665,0.2504896290346888,2446.9053414655796,0.10886553582133804,224.58668966868458,205.7061612641426,0.8022297536733016,1.9609339546955502,-0.7491271337178291,0.9685421418646711,0.8960962014567667,0.37963609043242913,2.115152964910666,other_metabolism
Lineage_4,0.1328315537642121,0.07191149358254109,0.016647686235590164,0.08911410269265094,0.2985198530963241,0.2392191881032818,0.44496723546675143,778.2197218381781,0.19304025502496028,203.37269526083008,161.23661876189902,0.6564671649188445,1.9630169813392022,-0.45316798713075623,0.7188310946591804,0.87561257332908,0.4873215559356889,1.5732884565302372,other_metabolism
PZA_AUC,-0.002927760266035498,3.7987840009386395e-06,9.408274932131195e-07,4.770972410592196e-06,0.0021842555735518215,0.25592094981271357,-1.340392718455864,698.4107732253472,0.2037715429867439,200.66816015855485,155.88042350248384,0.180553557063328,1.9633664489375475,-0.0072162543750519835,0.0013607338429809874,1.0029320503418726,0.9986401915355358,1.007242354282072,other_metabolism
RIF_AUC,1.1263988894749521,0.20425253301130403,0.028372997306801193,0.23357129689499861,0.48329214445819274,0.14354173949006532,2.3306790776368422,1840.541568049878,0.12552383051105265,220.38841049727287,196.82086963605713,0.019877831177848648,1.9612537166175645,0.1785403749442488,2.0742574040056554,0.32419863194554494,0.12564969982086008,0.8364902829470482,other_metabolism
diabetes,0.5998698342423329,0.14012315255394878,0.02686371548227034,0.16788232521896146,0.40973445695835914,0.19810553901379815,1.464045369031038,1060.7057246734323,0.16534898851804458,210.35154090928503,175.5397570809418,0.14347784116056714,1.962202998067548,-0.20411234561293812,1.4038520140976039,0.5488830772259488,0.24564889611767532,1.226435930413079,other_metabolism
inh_resistant,0.20113083065962695,0.1330907290395003,0.023456914206373122,0.15732954038608588,0.39664787959358344,0.18212246278545569,0.5070765306137808,1221.7881501979277,0.15406395573967638,213.1956326332341,181.52114382179312,0.6121926271062095,1.961907515487245,-0.5770556253171042,0.9793172866363582,0.8178054305305821,0.37556741623980594,1.7807873987083775,other_metabolism
screen_years,-0.02640308033802483,5.1634169515502086e-05,1.762126058998759e-05,6.984280545848927e-05,0.008357200814775798,0.35264701870571213,-3.1593210362186515,426.6645141268842,0.2607088278234956,186.31863510456108,129.68635437914213,0.0016938780278728627,1.9655395608449633,-0.04282948915739242,-0.009976671518657238,1.026754729717821,1.0100266044225314,1.0437599072953667,other_metabolism
INH_AUC,0.028611000470098517,0.00021615385098990015,4.7315671322714795e-05,0.00026504671135670543,0.01628025526079691,0.2261947226149111,1.7574049062359742,852.2204413380621,0.1844688436862144,205.53289102896457,165.59563155449743,0.07920784195295433,1.962751510597429,-0.0033430951359423554,0.060565096076139385,0.9717944185218297,0.9412324964818706,1.003348689510925,transcription_factors
Indel_Sample1,0.3510499736747412,0.16468546088461164,0.07153591088142185,0.23860590212874752,0.48847303111712065,0.4488583317985122,0.7186680764583917,302.15602669522417,0.3098013946203634,173.94616214178626,110.3941179939386,0.47290082871397376,1.967846139016003,-0.6101897946225285,1.312289741972011,0.7039485740795213,0.269202944859395,1.840780735914365,transcription_factors
Lineage_3,0.2747376738059578,0.23003142361889317,0.05606231200885628,0.287962479361378,0.5366213556702509,0.2518397479401018,0.5119767800944204,716.5506921885219,0.20117570827616174,201.3223711087666,157.16517908565947,0.608825010963655,1.963280170325596,-0.7788003927546846,1.3282757403666001,0.75977140502643,0.2649336821463752,2.178856924567655,transcription_factors
Lineage_4,0.5869269005236286,0.18502090163188545,0.0615100881744985,0.2485813260788672,0.49857930771229086,0.34353104912136123,1.1771986752051882,443.56923974300366,0.255692675912494,187.5828224947384,131.8318911417831,0.23974748950619398,1.9653265010938643,-0.39294422582036914,1.5667980268676263,0.5560334078232382,0.2087124050858072,1.4813357667380345,transcription_factors
PZA_AUC,-0.0029614754334298526,3.7714290405353438e-06,9.390258680491075e-07,4.741755770852755e-06,0.002177557294505188,0.257283570733622,-1.359998857849936,692.5328359380244,0.20463448081445745,200.45067967956263,155.45491628497203,0.1742728419948668,1.9633953773317012,-0.007236881359336265,0.00131393049247656,1.0029658649338642,0.9986869323362526,1.007263130868563,transcription_factors
RIF_AUC,1.1109312762777948,0.20431172864312458,0.02723163564920906,0.2324510854806406,0.4821318133878334,0.1377275647580057,2.3042065373606584,1978.9408859381972,0.12105495992557787,221.51467021642148,199.21531089337319,0.021314176786716946,1.9611634635984103,0.16539197922312898,2.0564705733324606,0.32925219349746004,0.12790460410746476,0.847561412502445,transcription_factors
diabetes,0.616325810345584,0.14015256212877478,0.030607028516694314,0.1717798249293589,0.414463297445454,0.22566310826001465,1.4870455698835343,855.4981897876809,0.18411511837079947,205.62203806662774,165.77695602143012,0.13737122998429532,1.9627408156297659,-0.19715822013110873,1.4298098408222768,0.5399245829691515,0.2393544333586712,1.2179367275707542,transcription_factors
inh_resistant,0.2414557835947326,0.13112307223408304,0.025002317566363147,0.15695880038599164,0.39618026248917504,0.19703418865740294,0.6094593962800708,1070.3552095016216,0.16460197254549347,210.53980637442953,175.9335275469134,0.5423493225017788,1.9621827904235427,-0.5359223093670085,1.0188338765564737,0.7854835342794332,0.36101568365817316,1.7090237642093682,transcription_factors
screen_years,-0.025242294041190536,5.289938687321891e-05,1.6279381792214052e-05,6.972141472517343e-05,0.008349935013230548,0.31800043150350615,-3.02305275444586,498.16554201864477,0.2412749069746114,191.21643686869425,138.1780244231396,0.0026313167896431042,1.9647373924254525,-0.04164772358600711,-0.008836864496373963,1.0255635783671864,1.0088760248500217,1.0425271563269276,transcription_factors
